Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Han, Jae Moon",KOR,---,---,---,01:27:15,07:25:37,03:10:19,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Jeong, Chan-Il",KOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Jung, Sanghwa",KOR,---,---,---,01:22:37,06:26:51,05:40:42,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Klaiput, Akkarapol",THA,---,---,---,01:36:46,08:27:29,06:47:36,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Koo, Matthew",SGP,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Kwon, Namkung",KOR,---,---,---,01:38:21,08:08:41,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Lee, Jang-Ho",KOR,---,---,---,01:53:38,---,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Lee, Min-Hwan",KOR,---,---,---,01:29:44,07:57:51,03:51:31,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Liu, Tao",CHN,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Luo, Zhiqun",CHN,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Md Yusof, Adi Yuseri",MYS,---,---,---,01:45:30,08:19:09,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Ngee, Wei Seng",MYS,---,---,---,01:24:44,---,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Park, Hong-Chul",KOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Park, Pil-Sang",KOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Seo, Sang-Wan",KOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Shao, Ka",CHN,---,---,---,02:31:37,06:52:59,06:07:40,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Shin, Henry",KOR,---,---,---,01:34:58,06:23:25,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Torsahakul, Chayanon",THA,---,---,---,---,---,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Wang, Wei",CHN,---,---,---,01:33:01,06:10:15,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Weerakulsunthon, Saransun",THA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
