Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Campbell, Sam",USA,146,1339,1900,01:42:24,08:05:37,06:38:27,16:49:45,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Arlt, John",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Bailey, Ryan",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Borgerding, Chris",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Brisbois, Matt",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Buckli, Cody",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Capota, Timothy",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Clyde, Dave",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Enck, Sean",USA,---,---,---,01:49:45,---,---,DNF,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Folkerts, Josh",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Freiberg, Stephen",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Friedel, Halsey",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Gohdes, Jacob",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Hamarneh, Walid",JOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Hancock, Darren",USA,---,---,---,02:22:04,07:45:44,06:03:44,DNF,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Holloway, Elias",USA,---,---,---,01:18:46,07:43:32,---,DNF,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Johnson, Patrick",USA,---,---,---,01:06:57,06:23:09,---,DNF,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Jones, Michael",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Koelzer, Scott",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Leverington, Tyler",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Manna, Mridul",IND,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"O'Connor, Corey",USA,---,---,---,01:09:36,05:48:04,---,DNF,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Owens, Zach",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Paranjothi, Gokul",IND,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Przezdziecki, Justin",USA,---,---,---,02:07:41,08:09:23,---,DNF,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Rockholt, Dennis",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Shannon, Alex",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
